slug,language,title,grade_level,version,filename,split
mustangs-northcarolina,en,Wild horses struggle to remain on their sandy island,4.0,4,mustangs-northcarolina.en.4.txt,train
myanmar-migrants,en,Indonesian navy says it sent a boat of Rohingya to Malaysia,12.0,0,myanmar-migrants.en.0.txt,train
myanmar-migrants,en,Indonesian navy aids one vessel as Myanmar refugee crisis grows,9.0,1,myanmar-migrants.en.1.txt,train
myanmar-migrants,en,Thousands of Myanmar refugees stranded at sea with nowhere to go,7.0,2,myanmar-migrants.en.2.txt,train
myanmar-migrants,en,Thousands stranded at sea as they flee Myanmar,6.0,3,myanmar-migrants.en.3.txt,train
myanmar-migrants,en,Boats full of people are in trouble at sea,4.0,4,myanmar-migrants.en.4.txt,train
myanmar-sidecar,en,"In Myanmar, sidecars still a popular mode of transport",12.0,0,myanmar-sidecar.en.0.txt,train
myanmar-sidecar,en,"In Myanmar, bike sidecars give people a cheap ticket to ride",8.0,1,myanmar-sidecar.en.1.txt,train
myanmar-sidecar,en,Bicycle sidecars make Myanmar accessible to those on a budget,7.0,2,myanmar-sidecar.en.2.txt,train
myanmar-sidecar,en,Best bet for a budget ride in Myanmar: Bike sidecar costs 50 cents or less,6.0,3,myanmar-sidecar.en.3.txt,train
myanmar-sidecar,en,Bicycle sidecars are a cheap way to go in Myanmar,4.0,4,myanmar-sidecar.en.4.txt,train
mystery-aircraft,en,What if the missing Malaysia plane is never found?,10.0,0,mystery-aircraft.en.0.txt,train
mystery-aircraft,en,Can a big jetliner just vanish?,9.0,1,mystery-aircraft.en.1.txt,train
mystery-aircraft,en,"For Malaysia airliner, eerie echoes of a plane's disappearance long ago",7.0,2,mystery-aircraft.en.2.txt,train
mystery-aircraft,en,Mystery surrounds an airliner's disappearance,5.0,3,mystery-aircraft.en.3.txt,train
mystery-aircraft,en,What if the missing airliner is never found?,4.0,4,mystery-aircraft.en.4.txt,train
naacp-ethnicity,en,"Rachel Dolezal case unleashes storm of anger, sympathy",12.0,0,naacp-ethnicity.en.0.txt,train
naacp-ethnicity,en,Activist posing as black unleashes storm of anger and sympathy,8.0,1,naacp-ethnicity.en.1.txt,train
naacp-ethnicity,en,"Rights activist resigns; posing as black stirred storm of anger, sympathy",7.0,2,naacp-ethnicity.en.2.txt,train
naacp-ethnicity,en,Woman quits civil rights job after discovery she pretended to be black,5.0,3,naacp-ethnicity.en.3.txt,train
naacp-ethnicity,en,Woman quits her job because she's in trouble for pretending to be black,4.0,4,naacp-ethnicity.en.4.txt,train
naia-skeleton,en,Skeleton find called the oldest ever discovered in Americas,12.0,0,naia-skeleton.en.0.txt,train
naia-skeleton,en,Scientists study ice age skeleton for clues about Native American origins,9.0,1,naia-skeleton.en.1.txt,train
naia-skeleton,en,Skeleton dating back to the ice age sheds light on Native American origins,7.0,2,naia-skeleton.en.2.txt,train
naia-skeleton,en,Scientists study old bones and learn new things about Native Americans,5.0,3,naia-skeleton.en.3.txt,train
naia-skeleton,en,"Naia died 12,000 years ago, but her bones are teaching us new lessons",4.0,4,naia-skeleton.en.4.txt,train
nail-chemicals,en,These 4 chemicals may pose the most risk for nail salon workers,12.0,0,nail-chemicals.en.0.txt,train
nail-chemicals,en,"A pretty, but toxic environment awaits beyond the nail salon doors",9.0,1,nail-chemicals.en.1.txt,train
nail-chemicals,en,Sitting for a nice manicure could be more hazardous than we realize,7.0,2,nail-chemicals.en.2.txt,train
nail-chemicals,en,"A manicure is fun, but there are health dangers in nail salons",6.0,3,nail-chemicals.en.3.txt,train
nail-chemicals,en,"Polished nails are pretty, but nail salons can be unhealthy",4.0,4,nail-chemicals.en.4.txt,train
nano-silver,en,Some antibacterials come with worrisome silver lining,12.0,0,nano-silver.en.0.txt,train
nano-silver,en,Worries cloud nanotechnology's silver lining of consumer products,8.0,1,nano-silver.en.1.txt,train
nano-silver,en,"Making money off a fear of germs, companies put nanosilver in products",7.0,2,nano-silver.en.2.txt,train
nano-silver,en,Tiny silver particles make their way into everyday objects on store shelves,5.0,3,nano-silver.en.3.txt,train
nano-silver,en,Companies putting super-small silver bits into a lot of things they sell,4.0,4,nano-silver.en.4.txt,train
napa-quake,en,Napa quake shows even retrofitted buildings are vulnerable,12.0,0,napa-quake.en.0.txt,train
napa-quake,en,Quake's damage in Napa highlights fears that retrofitting isn't enough,8.0,1,napa-quake.en.1.txt,train
napa-quake,en,Quake in Napa badly damages brick buildings that had been retrofitted,6.0,2,napa-quake.en.2.txt,train
napa-quake,en,Old brick buildings badly damaged by Napa earthquake,5.0,3,napa-quake.en.3.txt,train
napa-quake,en,"Brick buildings were made stronger, but still got damaged by Napa quake",4.0,4,napa-quake.en.4.txt,train
nasa-ethics,en,Ethics report could help NASA weigh risks of long-term space travel,12.0,0,nasa-ethics.en.0.txt,train
nasa-ethics,en,NASA grapples with morality in space,8.0,1,nasa-ethics.en.1.txt,train
nasa-ethics,en,An ethical guide to the galaxy,7.0,2,nasa-ethics.en.2.txt,train
nasa-ethics,en,How much danger should NASA ask its astronauts to face?,5.0,3,nasa-ethics.en.3.txt,train
nasa-ethics,en,When is a space mission too risky?,4.0,4,nasa-ethics.en.4.txt,train
nasa-ferry,en,New space race emerges: NASA to award space ferry contract,12.0,0,nasa-ferry.en.0.txt,train
nasa-ferry,en,NASA taking space-station delivery applications,9.0,1,nasa-ferry.en.1.txt,train
nasa-ferry,en,Companies compete for NASA's space-station delivery job,7.0,2,nasa-ferry.en.2.txt,train
nasa-ferry,en,Space race to bring supplies to astronauts,5.0,3,nasa-ferry.en.3.txt,train
nasa-ferry,en,Space station gets special deliveries,4.0,4,nasa-ferry.en.4.txt,train
nasa-moonshot,en,NASA's newest robotic explorer launched to the moon ,12.0,0,nasa-moonshot.en.0.txt,train
nasa-moonshot,en,LADEE launches to the moon to study atmosphere and dust,8.0,1,nasa-moonshot.en.1.txt,train
nasa-moonshot,en,One way to treat a LADEE: Rocketing into space on a Minotaur,7.0,2,nasa-moonshot.en.2.txt,train
nasa-moonshot,en,"Minotaur flies LADEE to the moon, but spacecraft has some bugs to work out",5.0,3,nasa-moonshot.en.3.txt,train
nasa-moonshot,en,LADEE launches atop a Minotaur to study moon dust,4.0,4,nasa-moonshot.en.4.txt,train
nasa-planets,en,NASA mission discovers 3 potentially life-sustaining planets,8.0,0,nasa-planets.en.0.txt,train
nasa-planets,en,NASA mission discovers 3 new planets that could host life,7.0,1,nasa-planets.en.1.txt,train
nasa-planets,en,NASA finds 3 new planets where life could exist ,5.0,2,nasa-planets.en.2.txt,train
nasa-planets,en,NASA finds 3 new planets where life could exist,4.0,3,nasa-planets.en.3.txt,train
nasa-prays,en,NASA's anti-asteroid solution? Just pray for the best,8.0,0,nasa-prays.en.0.txt,train
nasa-prays,en,NASA can only pray no big asteroids are heading toward Earth,6.0,1,nasa-prays.en.1.txt,train
nasa-prays,en,NASA could only pray if a large asteroid was headed toward Earth,5.0,2,nasa-prays.en.2.txt,train
nasa-prays,en,NASA says to pray if an asteroid heads toward Earth,4.0,3,nasa-prays.en.3.txt,train
nasa-whitehouse,en,NASA gets White House backing to extend space station by 4 years,12.0,0,nasa-whitehouse.en.0.txt,train
nasa-whitehouse,en,White House throws NASA's space station a four-year lifeline,8.0,1,nasa-whitehouse.en.1.txt,train
nasa-whitehouse,en,World's most expensive science project to continue for four more years,7.0,2,nasa-whitehouse.en.2.txt,train
nasa-whitehouse,en,International Space Station to remain in space four more years,5.0,3,nasa-whitehouse.en.3.txt,train
nasa-whitehouse,en,NASA's space station likely to stay open another four years,4.0,4,nasa-whitehouse.en.4.txt,train
nascar-schools,en,"NASCAR announces effort to promote math, science",12.0,0,nascar-schools.en.0.txt,train
nascar-schools,en,"NASCAR drives science, math to the classroom",8.0,1,nascar-schools.en.1.txt,train
nascar-schools,en,NASCAR proves science and math really are fun,6.0,2,nascar-schools.en.2.txt,train
nascar-schools,en,"Start your engines, let's do the math",5.0,3,nascar-schools.en.3.txt,train
nascar-schools,en,NASCAR puts kids in the driver's seat,4.0,4,nascar-schools.en.4.txt,train
nationalpark-costs,en,Congress grapples with National Park Service maintenance costs,12.0,0,nationalpark-costs.en.0.txt,train
nationalpark-costs,en,Yosemite and other parks need cash from Congress for overdue repairs,9.0,1,nationalpark-costs.en.1.txt,train
nationalpark-costs,en,Congress debates funding for national parks,7.0,2,nationalpark-costs.en.2.txt,train
nationalpark-costs,en,Our national parks need lots of money for repairs,5.0,3,nationalpark-costs.en.3.txt,train
nationalpark-costs,en,Time to fix up America's national parks,4.0,4,nationalpark-costs.en.4.txt,train
native-healthcenter,en,Dallas' health center for American Indians offers custom care and trust,12.0,0,native-healthcenter.en.0.txt,train
native-healthcenter,en,"Dallas center cares for American Indians — heart, mind and sole",8.0,1,native-healthcenter.en.1.txt,train
native-healthcenter,en,Dallas clinic provides more than custom medical care to American Indians,6.0,2,native-healthcenter.en.2.txt,train
native-healthcenter,en,American Indians find custom care and more at Dallas health center,4.0,3,native-healthcenter.en.3.txt,train
native-healthcenter,en,Dallas clinic meets American Indians' medical needs — and more,3.0,4,native-healthcenter.en.4.txt,train
native-seeds,en,Farm saves traditional heirloom Indian seeds to encourage tribal health,12.0,0,native-seeds.en.0.txt,train
native-seeds,en,Planting and harvesting the seeds of their Native American ancestors,8.0,1,native-seeds.en.1.txt,train
native-seeds,en,Native American youth learn the agricultural ways of their ancestors,7.0,2,native-seeds.en.2.txt,train
native-seeds,en,Planting the seeds of healthy living passed down through generations,5.0,3,native-seeds.en.3.txt,train
native-seeds,en,Native American teens plant special seeds to harvest healthy living,4.0,4,native-seeds.en.4.txt,train
nativeamerican-diets,en,"Native Americans embracing ""decolonized diet"" to fight diabetes",12.0,0,nativeamerican-diets.en.0.txt,train
nativeamerican-diets,en,Native Americans rediscover ancestral foods,8.0,1,nativeamerican-diets.en.1.txt,train
nativeamerican-diets,en,Making over Native American diets,7.0,2,nativeamerican-diets.en.2.txt,train
nativeamerican-diets,en,Old Native American crops grown new ways,5.0,3,nativeamerican-diets.en.3.txt,train
nativeamerican-diets,en,New ways to grow traditional Native American crops,4.0,4,nativeamerican-diets.en.4.txt,train
nativeamerican-logo,en,"Tribe balks at town logo that drops ""dignified image""",12.0,0,nativeamerican-logo.en.0.txt,train
nativeamerican-logo,en,Town considers dropping Native American from its logo ,8.0,1,nativeamerican-logo.en.1.txt,train
nativeamerican-logo,en,New Jersey town might drop Native American from its logo,7.0,2,nativeamerican-logo.en.2.txt,train
nativeamerican-logo,en,Tribe says Native American on a town's logo is OK,5.0,3,nativeamerican-logo.en.3.txt,train
nativeamerican-logo,en,Tribe wants town to keep Native American on its logo,4.0,4,nativeamerican-logo.en.4.txt,train
nativeschools-crumbling,en,"Native schools long been crumbling, but now Washington is noticing",12.0,0,nativeschools-crumbling.en.0.txt,train
nativeschools-crumbling,en,Obama asks Congress to fund crumbling Native American schools,9.0,1,nativeschools-crumbling.en.1.txt,train
nativeschools-crumbling,en,Lawmaker says Native American schools are in terrible shape,7.0,2,nativeschools-crumbling.en.2.txt,train
nativeschools-crumbling,en,"Native American schools are in such bad shape, some might be torn down",5.0,3,nativeschools-crumbling.en.3.txt,train
nativeschools-crumbling,en,Native American kids struggle in schools that are falling apart,3.0,4,nativeschools-crumbling.en.4.txt,train
navajo-coal,en,"In Navajo country, coal gives life — and takes it, some say",12.0,0,navajo-coal.en.0.txt,train
navajo-coal,en,"Coal power plant brings Navajo Reservation money, and pollution",8.0,1,navajo-coal.en.1.txt,train
navajo-coal,en,"Coal power plant divides Navajo tribe: some have jobs, some are sick",7.0,2,navajo-coal.en.2.txt,train
navajo-coal,en,"Power plant on reservation creates electricity, jobs, and pollution",6.0,3,navajo-coal.en.3.txt,train
navajo-coal,en,"Navajo get jobs and money from power plant, but worry about the smoke",4.0,4,navajo-coal.en.4.txt,train
navajo-codetalkers,en,Navajo military veterans struggle with housing,12.0,0,navajo-codetalkers.en.0.txt,train
navajo-codetalkers,en,Navajo code talkers need new homes,7.0,1,navajo-codetalkers.en.1.txt,train
navajo-codetalkers,en,Navajo code talkers call for housing help,6.0,2,navajo-codetalkers.en.2.txt,train
navajo-codetalkers,en,Navajo veterans struggle with poor housing,5.0,3,navajo-codetalkers.en.3.txt,train
navajo-codetalkers,en,Better homes needed for Navajo veterans,3.0,4,navajo-codetalkers.en.4.txt,train
navajo-junkfood,en,Navajo Nation sees tax on junk food as way to combat health problems,12.0,0,navajo-junkfood.en.0.txt,train
navajo-junkfood,en,Navajo Nation plans tax on junk food to encourage healthier eating habits,7.0,1,navajo-junkfood.en.1.txt,train
navajo-junkfood,en,"Navajo leaders plan junk food tax to fight obesity, fund healthy options",6.0,2,navajo-junkfood.en.2.txt,train
navajo-junkfood,en,Navajo Nation hopes junk food tax will get people to make healthy choices,5.0,3,navajo-junkfood.en.3.txt,train
navajo-junkfood,en,Navajo people see tax on junk food as a way to better health ,3.0,4,navajo-junkfood.en.4.txt,train
navajo-language,en,"For Navajo Nation, candidate stirs questions about saving dying language",10.0,0,navajo-language.en.0.txt,train
navajo-language,en,Native tongue triggers split in the Navajo Nation's presidential election,7.0,1,navajo-language.en.1.txt,train
navajo-language,en,A language barrier arises in Navajo presidential election,6.0,2,navajo-language.en.2.txt,train
navajo-language,en,Navajo language becomes an issue in tribe's presidential election,5.0,3,navajo-language.en.3.txt,train
navajo-language,en,"In Navajo election for president, language becomes a big issue",4.0,4,navajo-language.en.4.txt,train
navy-dolphin,en,"Dolphins, sea lions train for Navy deployment to overseas trouble spots",12.0,0,navy-dolphin.en.0.txt,train
navy-dolphin,en,U.S. Navy enlists dolphins and sea lions to detect explosives and attackers,7.0,1,navy-dolphin.en.1.txt,train
navy-dolphin,en,U.S. Navy trains dolphins and sea lions for overseas assignments,6.0,2,navy-dolphin.en.2.txt,train
navy-dolphin,en,U.S. Navy trains dolphins and sea lions to protect ships and ports,4.0,3,navy-dolphin.en.3.txt,train
navy-dolphin,en,"Dolphins and sea lions work, for fish, for the U.S. Navy",3.0,4,navy-dolphin.en.4.txt,train
